"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"1284","NDRG1",0.39,0.907339700001662,"NO","NO","NO"
"1285","SYN1",0.39,0.907410432061965,"NO","NO","NO"
"1286","LGALS3",0.39,0.907481054119065,"NO","NO","NO"
"1287","CD40",0.39,0.907551566429377,"NO","NO","NO"
"1288","DLG5",0.391,0.907621977107809,"NO","NO","NO"
"1289","GDNF",0.391,0.907692278537708,"NO","NO","NO"
"1290","NCAPG",0.392,0.907762478769827,"NO","NO","NO"
"1291","ATRX",0.392,0.907832570248682,"NO","NO","NO"
"1292","DDX50",0.394,0.907902568646654,"NO","NO","NO"
"1293","KRT76",0.394,0.907972458771776,"NO","NO","NO"
"1294","SCTR",0.395,0.908042248499316,"NO","NO","NO"
"1295","TAF2",0.395,0.908111930443493,"NO","NO","NO"
"1296","RPTOR",0.396,0.908181512417721,"NO","NO","NO"
"1297","TRPC4",0.397,0.908250994605095,"NO","NO","NO"
"1298","IL12RB1",0.397,0.908320369732088,"NO","NO","NO"
"1299","HMMR",0.399,0.90838965290007,"NO","NO","NO"
"1300","SULT2B1",0.399,0.908458829478563,"NO","NO","NO"
"1301","CYP2A7",0.4,0.908527907058544,"NO","NO","NO"
"1302","FBXW7",0.401,0.90859688582169,"NO","NO","NO"
"1303","TSPYL1",0.401,0.908665758707992,"NO","NO","NO"
"1304","GPRIN3",0.401,0.908734525961034,"NO","NO","NO"
"1305","SIN3B",0.402,0.908803195054051,"NO","NO","NO"
"1306","STAT5A",0.402,0.90887175898766,"NO","NO","NO"
"1307","ACSS3",0.402,0.908940218003238,"NO","NO","NO"
"1308","IFNLR1",0.402,0.909008572341421,"NO","NO","NO"
"1309","CACNA1H",0.404,0.90907683652275,"NO","NO","NO"
"1310","ARID4A",0.404,0.909144996483953,"NO","NO","NO"
"1311","HNRNPU",0.404,0.909213052463523,"NO","NO","NO"
"1312","NAV2",0.405,0.909281011756098,"NO","NO","NO"
"1313","PCDHB12",0.405,0.909348867531091,"NO","NO","NO"
"1314","KRT38",0.405,0.909416620024844,"NO","NO","NO"
"1315","CENPA",0.406,0.909484276469587,"NO","NO","NO"
"1316","SHCBP1",0.407,0.909551837040492,"NO","NO","NO"
"1317","SERPINA9",0.408,0.909619301912542,"NO","NO","NO"
"1318","HGF",0.408,0.909686664409976,"NO","NO","NO"
"1319","SH3RF1",0.409,0.909753931611003,"NO","NO","NO"
"1320","DDX46",0.409,0.909821096892029,"NO","NO","NO"
"1321","LRIG1",0.409,0.909888160484514,"NO","NO","NO"
"1322","MYLIP",0.409,0.909955122619219,"NO","NO","NO"
"1323","FAM184A",0.41,0.910021990308341,"NO","NO","NO"
"1324","IDS",0.41,0.91008875698887,"NO","NO","NO"
"1325","R3HDM1",0.834,0.910155425555535,"NO","NO","NO"
"1326","KRTAP10-7",0.411,0.910221997626958,"NO","NO","NO"
"1327","MICALL1",0.411,0.910288469363685,"NO","NO","NO"
"1328","SYNE2",0.411,0.910354840992374,"NO","NO","NO"
"1329","CPS1",0.412,0.91042111940683,"NO","NO","NO"
"1330","RNF2",0.412,0.910487298154498,"NO","NO","NO"
"1331","MX2",0.413,0.910553384076538,"NO","NO","NO"
"1332","KLF7",0.413,0.910619370770467,"NO","NO","NO"
"1333","ZNF557",0.414,0.910685265025285,"NO","NO","NO"
"1334","PKD2L1",0.414,0.910751060488116,"NO","NO","NO"
"1335","ACTRT3",0.414,0.910816757380966,"NO","NO","NO"
"1336","CADM4",0.415,0.910882362435615,"NO","NO","NO"
"1337","PIBF1",0.415,0.910947869352559,"NO","NO","NO"
"1338","P2RX6",0.416,0.911013284812425,"NO","NO","NO"
"1339","GRAMD1C",0.416,0.91107860256436,"NO","NO","NO"
"1340","RBBP6",0.416,0.911143822827113,"NO","NO","NO"
"1341","NKG7",0.416,0.91120894581878,"NO","NO","NO"
"1342","ABCF2",0.417,0.911273978158443,"NO","NO","NO"
"1343","BTG3",0.417,0.911338913651732,"NO","NO","NO"
"1344","NEUROD4",0.417,0.911403752514823,"NO","NO","NO"
"1345","GPBP1L1",0.418,0.911468501311304,"NO","NO","NO"
"1346","KLK2",0.418,0.911533153898577,"NO","NO","NO"
"1347","MBNL3",0.419,0.91159771679061,"NO","NO","NO"
"1348","EEPD1",0.419,0.911662183892002,"NO","NO","NO"
"1349","FANCD2OS",0.419,0.911726555415779,"NO","NO","NO"
"1350","IDI1",0.421,0.911790844030362,"NO","NO","NO"
"1351","CLK1",0.422,0.911855043639406,"NO","NO","NO"
"1352","PPP2R5E",0.422,0.911919148278614,"NO","NO","NO"
"1353","ATXN2",0.422,0.911983158158562,"NO","NO","NO"
"1354","GMPS",0.422,0.912047073489204,"NO","NO","NO"
"1355","OR2W1",0.423,0.912110900590495,"NO","NO","NO"
"1356","PSMD14",0.423,0.912174633551518,"NO","NO","NO"
"1357","PEA15",0.424,0.912238278644817,"NO","NO","NO"
"1358","OR4K17",0.426,0.9123018420141,"NO","NO","NO"
"1359","HEPH",0.426,0.912365311839058,"NO","NO","NO"
"1360","PAG1",0.427,0.912428694267442,"NO","NO","NO"
"1361","NUB1",0.427,0.912491983554859,"NO","NO","NO"
"1362","CYP4B1",0.427,0.912555179906465,"NO","NO","NO"
"1363","SKIL",0.427,0.912618283526813,"NO","NO","NO"
"1364","PTTG1",0.428,0.912681300507953,"NO","NO","NO"
"1365","GUCY1A2",0.428,0.912744225156519,"NO","NO","NO"
"1366","LOXHD1",0.428,0.912807057675293,"NO","NO","NO"
"1367","EYA4",0.428,0.91286979826646,"NO","NO","NO"
"1368","ZNF827",0.429,0.912932452966982,"NO","NO","NO"
"1369","GRM2",0.43,0.912995021929858,"NO","NO","NO"
"1370","VIPR1",0.43,0.913057499551183,"NO","NO","NO"
"1371","TULP4",0.43,0.913119886030828,"NO","NO","NO"
"1372","MIER3",0.431,0.913182187316417,"NO","NO","NO"
"1373","FAM43B",0.431,0.913244397849951,"NO","NO","NO"
"1374","CADPS2",0.431,0.913306517829579,"NO","NO","NO"
"1375","LDLRAP1",0.432,0.913368553154126,"NO","NO","NO"
"1376","CCNY",0.432,0.91343049831105,"NO","NO","NO"
"1377","DEAF1",0.433,0.913492359155537,"NO","NO","NO"
"1378","MAST2",0.433,0.913554130216506,"NO","NO","NO"
"1379","PXMP2",0.434,0.91361581730589,"NO","NO","NO"
"1380","TMEM145",0.434,0.913677414993695,"NO","NO","NO"
"1381","TRIM8",0.435,0.913738929048987,"NO","NO","NO"
"1382","LRRN3",0.435,0.913800354082491,"NO","NO","NO"
"1383","TRPM6",0.435,0.913861690287314,"NO","NO","NO"
"1384","PRKD2",0.435,0.913922937856002,"NO","NO","NO"
"1385","COL22A1",0.436,0.913984102506028,"NO","NO","NO"
"1386","PLEKHA5",0.436,0.914045178895375,"NO","NO","NO"
"1387","HOXB3",0.436,0.914106167214947,"NO","NO","NO"
"1388","TESK1",0.436,0.914167067655095,"NO","NO","NO"
"1389","MGST2",0.436,0.914227880405626,"NO","NO","NO"
"1390","HIPK4",0.436,0.914288605655795,"NO","NO","NO"
"1391","ZNF565",0.436,0.914349243594318,"NO","NO","NO"
"1392","IRF5",0.436,0.914409794409366,"NO","NO","NO"
"1393","ACACB",0.437,0.91447026374948,"NO","NO","NO"
"1394","PCDH7",0.437,0.914530646333009,"NO","NO","NO"
"1395","ASAP3",0.437,0.914590942346525,"NO","NO","NO"
"1396","FER",0.438,0.914651157392719,"NO","NO","NO"
"1397","KDELR2",0.438,0.91471128623269,"NO","NO","NO"
"1398","CA14",0.438,0.914771329051431,"NO","NO","NO"
"1399","ELMOD1",0.438,0.914831286033405,"NO","NO","NO"
"1400","RAD54L2",0.438,0.914891157362548,"NO","NO","NO"
"1401","DUSP4",0.438,0.914950943222269,"NO","NO","NO"
"1402","WDR62",0.439,0.915010649156784,"NO","NO","NO"
"1403","DDX1",0.439,0.915070269979488,"NO","NO","NO"
"1404","DUSP8",0.439,0.915129805872246,"NO","NO","NO"
"1405","RBP1",0.439,0.915189257016402,"NO","NO","NO"
"1406","MFAP2",0.439,0.915248623592785,"NO","NO","NO"
"1407","YPEL5",0.439,0.915307905781711,"NO","NO","NO"
"1408","UBA6",0.439,0.915367103762982,"NO","NO","NO"
"1409","PDS5B",0.44,0.915426223018833,"NO","NO","NO"
"1410","IRF2",0.44,0.915485258417584,"NO","NO","NO"
"1411","ZIC1",0.442,0.915544220634207,"NO","NO","NO"
"1412","OR10G8",0.442,0.915603099334942,"NO","NO","NO"
"1413","BRWD1",0.442,0.915661894697106,"NO","NO","NO"
"1414","DICER1",0.442,0.915720606897512,"NO","NO","NO"
"1415","PYY",0.443,0.915779241299488,"NO","NO","NO"
"1416","PLXNA1",0.443,0.915837792884511,"NO","NO","NO"
"1417","OPTN",0.444,0.915896266976959,"NO","NO","NO"
"1418","ZBBX",0.445,0.915954663710377,"NO","NO","NO"
"1419","KRT33B",0.445,0.916012978136912,"NO","NO","NO"
"1420","CTNNBL1",0.446,0.916071215508119,"NO","NO","NO"
"1421","ZMYM4",0.447,0.916129375956778,"NO","NO","NO"
"1422","ARV1",0.447,0.916187454604525,"NO","NO","NO"
"1423","LYPD3",0.447,0.916245451623814,"NO","NO","NO"
"1424","SSPN",0.447,0.916303367186616,"NO","NO","NO"
"1425","IL16",0.448,0.91636120646486,"NO","NO","NO"
"1426","PRDM16",0.449,0.916418969589672,"NO","NO","NO"
"1427","INPPL1",0.449,0.916476651757057,"NO","NO","NO"
"1428","CELSR1",0.449,0.916534253137093,"NO","NO","NO"
"1429","TMIGD1",0.449,0.916591773899382,"NO","NO","NO"
"1430","ATP6V0D2",0.45,0.916649219137669,"NO","NO","NO"
"1431","NYX",0.45,0.916706584089111,"NO","NO","NO"
"1432","MRC2",0.451,0.916763873810831,"NO","NO","NO"
"1433","RNASEH2B",0.451,0.916821083574809,"NO","NO","NO"
"1434","SLC27A6",0.452,0.916878218401864,"NO","NO","NO"
"1435","RAPGEF5",0.452,0.916935273598497,"NO","NO","NO"
"1436","EREG",0.452,0.916992249331068,"NO","NO","NO"
"1437","KLHL14",0.453,0.917049150580583,"NO","NO","NO"
"1438","KIF1B",0.454,0.917105977474353,"NO","NO","NO"
"1439","FAT4",0.454,0.917162725387034,"NO","NO","NO"
"1440","JAM2",0.454,0.91721939448317,"NO","NO","NO"
"1441","ZNF644",0.455,0.917275989672757,"NO","NO","NO"
"1442","MPP4",0.455,0.917332506366935,"NO","NO","NO"
"1443","KCNAB2",0.455,0.917388944728897,"NO","NO","NO"
"1444","KIF4A",0.456,0.917445309629873,"NO","NO","NO"
"1445","MGLL",0.457,0.917501601195035,"NO","NO","NO"
"1446","BPTF",0.457,0.917557814901877,"NO","NO","NO"
"1447","TRIOBP",0.457,0.91761395091182,"NO","NO","NO"
"1448","SCN8A",0.457,0.917670009385837,"NO","NO","NO"
"1449","TNRC6C",0.457,0.917725990484458,"NO","NO","NO"
"1450","FGF18",0.862,0.917781895698454,"NO","NO","NO"
"1451","USP36",0.458,0.917837727156698,"NO","NO","NO"
"1452","PSRC1",0.459,0.917893486313606,"NO","NO","NO"
"1453","ELMO1",0.459,0.917949168720125,"NO","NO","NO"
"1454","ATP10D",0.459,0.918004774534613,"NO","NO","NO"
"1455","EHD3",0.46,0.918060308480425,"NO","NO","NO"
"1456","PDPR",0.461,0.918115770679272,"NO","NO","NO"
"1457","BUB1B",0.461,0.918171156746068,"NO","NO","NO"
"1458","UBN1",0.461,0.918226466837464,"NO","NO","NO"
"1459","ALDH6A1",0.461,0.91828170110968,"NO","NO","NO"
"1460","SNX14",0.462,0.918336864215898,"NO","NO","NO"
"1461","OR9G4",0.462,0.91839195180794,"NO","NO","NO"
"1462","CCL5",0.462,0.918446964040759,"NO","NO","NO"
"1463","CKAP2",0.462,0.918501901068885,"NO","NO","NO"
"1464","ZZZ3",0.462,0.918556763046426,"NO","NO","NO"
"1465","COPS2",0.865,0.918611553382049,"NO","NO","NO"
"1466","INHBB",0.463,0.918666270170005,"NO","NO","NO"
"1467","C14orf39",0.464,0.918720916785619,"NO","NO","NO"
"1468","DPP4",0.465,0.918775493346874,"NO","NO","NO"
"1469","MOXD1",0.465,0.918829995603757,"NO","NO","NO"
"1470","IFI44",0.465,0.918884423707909,"NO","NO","NO"
"1471","GAPVD1",0.465,0.918938777810561,"NO","NO","NO"
"1472","TRAT1",0.466,0.91899306242148,"NO","NO","NO"
"1473","WNT10A",0.466,0.919047273326208,"NO","NO","NO"
"1474","VEZT",0.466,0.919101410674754,"NO","NO","NO"
"1475","GMNN",0.467,0.919155478941867,"NO","NO","NO"
"1476","NOTCH1",0.467,0.919209473945745,"NO","NO","NO"
"1477","FLRT2",0.467,0.919263395835196,"NO","NO","NO"
"1478","OTOGL",0.469,0.91931725331736,"NO","NO","NO"
"1479","RAB11FIP4",0.469,0.919371037969934,"NO","NO","NO"
"1480","RGS22",0.47,0.919424754177528,"NO","NO","NO"
"1481","TLE3",0.869,0.919478398390601,"NO","NO","NO"
"1482","LRRC17",0.471,0.919531973870885,"NO","NO","NO"
"1483","TXN2",0.471,0.91958547709833,"NO","NO","NO"
"1484","ABCA4",0.471,0.919638908219,"NO","NO","NO"
"1485","MAP3K10",0.471,0.919692267378564,"NO","NO","NO"
"1486","PRSS36",0.472,0.919745558894196,"NO","NO","NO"
"1487","IREB2",0.472,0.919798778733277,"NO","NO","NO"
"1488","NAV1",0.473,0.919851931182895,"NO","NO","NO"
"1489","FAM83D",0.475,0.9199050204482,"NO","NO","NO"
"1490","STXBP5",0.475,0.919958038452746,"NO","NO","NO"
"1491","ZFP3",0.475,0.920010985339915,"NO","NO","NO"
"1492","ANKH",0.476,0.920063865314222,"NO","NO","NO"
"1493","CXCL9",0.476,0.920116674451323,"NO","NO","NO"
"1494","LDHAL6B",0.476,0.920169412893462,"NO","NO","NO"
"1495","RUNX1T1",0.477,0.920222084812917,"NO","NO","NO"
"1496","ZC2HC1A",0.477,0.920274686315367,"NO","NO","NO"
"1497","RFC3",0.477,0.920327217541929,"NO","NO","NO"
"1498","SAMD3",0.477,0.920379678633342,"NO","NO","NO"
"1499","FOXRED2",0.478,0.920432073726901,"NO","NO","NO"
"1500","CKAP5",0.478,0.920484398960335,"NO","NO","NO"
"1501","RIC3",0.478,0.920536654473271,"NO","NO","NO"
"1502","SEC24A",0.479,0.920588844371382,"NO","NO","NO"
"1503","TMEM26",0.48,0.920640968763277,"NO","NO","NO"
"1504","NPTX1",0.48,0.920693023840821,"NO","NO","NO"
"1505","CEP104",0.48,0.920745009742181,"NO","NO","NO"
"1506","ZNF329",0.482,0.92079693440596,"NO","NO","NO"
"1507","DPF1",0.482,0.920848790158439,"NO","NO","NO"
"1508","PARPBP",0.482,0.920900577136712,"NO","NO","NO"
"1509","CDH10",0.483,0.92095229933735,"NO","NO","NO"
"1510","SMOC2",0.483,0.921003953031762,"NO","NO","NO"
"1511","NEB",0.483,0.921055538355963,"NO","NO","NO"
"1512","NEDD1",0.484,0.921107059276171,"NO","NO","NO"
"1513","CHRNB3",0.484,0.921158512092056,"NO","NO","NO"
"1514","AEBP1",0.484,0.921209896938567,"NO","NO","NO"
"1515","MTBP",0.484,0.921261213950298,"NO","NO","NO"
"1516","GGT7",0.484,0.921312463261485,"NO","NO","NO"
"1517","CHN2",0.485,0.921363648802543,"NO","NO","NO"
"1518","OSBPL11",0.485,0.921414766905471,"NO","NO","NO"
"1519","CPEB2",0.485,0.921465817703458,"NO","NO","NO"
"1520","SERPINA4",0.486,0.921516805097161,"NO","NO","NO"
"1521","DENND2D",0.486,0.921567725446296,"NO","NO","NO"
"1522","PAK3",0.486,0.921618578883014,"NO","NO","NO"
"1523","PPP2R5C",0.486,0.921669365539119,"NO","NO","NO"
"1524","SCGB1D1",0.486,0.921720085546069,"NO","NO","NO"
"1525","ATP13A3",0.486,0.921770739034978,"NO","NO","NO"
"1526","WDHD1",0.486,0.921821326136614,"NO","NO","NO"
"1527","MXD3",0.486,0.921871846981404,"NO","NO","NO"
"1528","PHF19",0.486,0.921922301699434,"NO","NO","NO"
"1529","GPR22",0.487,0.921972694145139,"NO","NO","NO"
"1530","SYPL2",0.487,0.922023020718366,"NO","NO","NO"
"1531","MTPAP",0.487,0.922073281548192,"NO","NO","NO"
"1532","PES1",0.489,0.922123484135986,"NO","NO","NO"
"1533","NDST4",0.489,0.922173621227905,"NO","NO","NO"
"1534","CYP46A1",0.489,0.922223692952039,"NO","NO","NO"
"1535","GHRHR",0.49,0.922273703084509,"NO","NO","NO"
"1536","SCAMP5",0.49,0.922323648099619,"NO","NO","NO"
"1537","XRN1",0.49,0.922373528124468,"NO","NO","NO"
"1538","ZC3H13",0.491,0.922423346906807,"NO","NO","NO"
"1539","CAMP",0.491,0.922473100947389,"NO","NO","NO"
"1540","CLCN5",0.491,0.922522790372334,"NO","NO","NO"
"1541","COL4A6",0.491,0.922572415307434,"NO","NO","NO"
"1542","BIRC5",0.492,0.922621979469663,"NO","NO","NO"
"1543","PIWIL1",0.493,0.922671482957245,"NO","NO","NO"
"1544","TMEM156",0.493,0.922720922321139,"NO","NO","NO"
"1545","KCNC1",0.494,0.922770301230705,"NO","NO","NO"
"1546","IRF6",0.495,0.922819619783626,"NO","NO","NO"
"1547","ASPHD1",0.495,0.922868874576298,"NO","NO","NO"
"1548","CNOT7",0.495,0.922918065732286,"NO","NO","NO"
"1549","PTPN11",0.495,0.922967193374839,"NO","NO","NO"
"1550","TRIB1",0.495,0.923016257626885,"NO","NO","NO"
"1551","CLCN6",0.495,0.923065258611037,"NO","NO","NO"
"1552","CTLA4",0.496,0.923114199939476,"NO","NO","NO"
"1553","PRKCB",0.496,0.923163078239803,"NO","NO","NO"
"1554","PRKAB2",0.496,0.923211893633695,"NO","NO","NO"
"1555","RSPH9",0.497,0.92326064970641,"NO","NO","NO"
"1556","GRIA4",0.498,0.923309346553205,"NO","NO","NO"
"1557","ENY2",0.499,0.92335798426922,"NO","NO","NO"
"1558","PSG6",0.499,0.923406559549142,"NO","NO","NO"
"1559","IQCE",0.5,0.923455075911271,"NO","NO","NO"
"1560","PTPN7",0.5,0.923503530072935,"NO","NO","NO"
"1561","RRM1",0.501,0.923551925528796,"NO","NO","NO"
"1562","SMC2",0.501,0.923600259018645,"NO","NO","NO"
"1563","UCP2",0.502,0.92364853401369,"NO","NO","NO"
"1564","SLC15A2",0.503,0.923696750607739,"NO","NO","NO"
"1565","SORCS3",0.504,0.92374490889448,"NO","NO","NO"
"1566","ZFYVE26",0.505,0.923793008967483,"NO","NO","NO"
"1567","YWHAG",0.505,0.923841047649199,"NO","NO","NO"
"1568","N4BP1",0.505,0.923889025057086,"NO","NO","NO"
"1569","LYPD1",0.506,0.923936944575131,"NO","NO","NO"
"1570","CD8B",0.506,0.923984803049203,"NO","NO","NO"
"1571","PHF14",0.506,0.924032600595874,"NO","NO","NO"
"1572","SAP130",0.506,0.924080337331417,"NO","NO","NO"
"1573","ACOX2",0.507,0.924128016612517,"NO","NO","NO"
"1574","ZDHHC4",0.508,0.924175638530994,"NO","NO","NO"
"1575","SYNRG",0.508,0.924223199977194,"NO","NO","NO"
"1576","BCAM",0.509,0.924270704265557,"NO","NO","NO"
"1577","POLR3A",0.511,0.924318154649963,"NO","NO","NO"
"1578","SLC6A15",0.511,0.924365544894464,"NO","NO","NO"
"1579","WDR44",0.511,0.924412875113323,"NO","NO","NO"
"1580","LRIF1",0.511,0.924460145420513,"NO","NO","NO"
"1581","CTSW",0.512,0.924507359067133,"NO","NO","NO"
"1582","DACT1",0.513,0.9245545161436,"NO","NO","NO"
"1583","ANKRD44",0.513,0.924601613640691,"NO","NO","NO"
"1584","COA7",0.513,0.924648651671245,"NO","NO","NO"
"1585","DDAH1",0.514,0.92469563344343,"NO","NO","NO"
"1586","SZT2",0.514,0.92474255597,"NO","NO","NO"
"1587","LARP6",0.515,0.924789422437907,"NO","NO","NO"
"1588","PHGDH",0.515,0.924836229880034,"NO","NO","NO"
"1589","DST",0.515,0.924882978407823,"NO","NO","NO"
"1590","TMEM130",0.515,0.924929668132433,"NO","NO","NO"
"1591","DUOXA1",0.516,0.924976302215359,"NO","NO","NO"
"1592","FAH",0.517,0.925022880744967,"NO","NO","NO"
"1593","PCDH9",0.517,0.925069400795566,"NO","NO","NO"
"1594","B3GALT2",0.518,0.925115865489264,"NO","NO","NO"
"1595","ERAP1",0.518,0.925162271920024,"NO","NO","NO"
"1596","TBCK",0.518,0.925208620197361,"NO","NO","NO"
"1597","WNT7B",0.519,0.925254913420679,"NO","NO","NO"
"1598","APC",0.519,0.925301148705045,"NO","NO","NO"
"1599","CA3",0.52,0.925347329129481,"NO","NO","NO"
"1600","CALCA",0.52,0.925393451828386,"NO","NO","NO"
"1601","TMEM95",0.521,0.925439519860558,"NO","NO","NO"
"1602","DFFA",0.521,0.925485530379582,"NO","NO","NO"
"1603","PAX2",0.522,0.925531486424184,"NO","NO","NO"
"1604","MEA1",0.522,0.925577385166986,"NO","NO","NO"
"1605","ANGPTL3",0.522,0.925623226715092,"NO","NO","NO"
"1606","ZMIZ1",0.522,0.925669011175342,"NO","NO","NO"
"1607","SSBP3",0.523,0.925714741562392,"NO","NO","NO"
"1608","IQGAP1",0.524,0.925760417961517,"NO","NO","NO"
"1609","SPA17",0.524,0.925806037584509,"NO","NO","NO"
"1610","RAB10",0.896,0.925851603130415,"NO","NO","NO"
"1611","EFHD2",0.525,0.925897112386457,"NO","NO","NO"
"1612","SLC30A6",0.525,0.925942565179402,"NO","NO","NO"
"1613","P2RX5",0.527,0.92598796730078,"NO","NO","NO"
"1614","DCT",0.527,0.926033313161784,"NO","NO","NO"
"1615","PRDX3",0.528,0.926078605683892,"NO","NO","NO"
"1616","KLHL30",0.528,0.926123842150898,"NO","NO","NO"
"1617","CCDC18",0.528,0.926169022666801,"NO","NO","NO"
"1618","SLC22A7",0.528,0.926214147335342,"NO","NO","NO"
"1619","LAD1",0.529,0.926259219055001,"NO","NO","NO"
"1620","MFF",0.529,0.926304235130561,"NO","NO","NO"
"1621","ELOVL2",0.529,0.926349195665005,"NO","NO","NO"
"1622","UBE2J1",0.529,0.926394100761058,"NO","NO","NO"
"1623","TSPAN18",0.898,0.926438951471823,"NO","NO","NO"
"1624","STK10",0.531,0.926483751525936,"NO","NO","NO"
"1625","IL36A",0.531,0.926528496441521,"NO","NO","NO"
"1626","RCVRN",0.532,0.926573189058991,"NO","NO","NO"
"1627","NEK9",0.533,0.92661782946021,"NO","NO","NO"
"1628","TLN1",0.534,0.926662417726935,"NO","NO","NO"
"1629","CHEK1",0.534,0.926706951250546,"NO","NO","NO"
"1630","ADA",0.535,0.926751432820413,"NO","NO","NO"
"1631","COL19A1",0.535,0.926795859845129,"NO","NO","NO"
"1632","OR7G1",0.535,0.926840232424962,"NO","NO","NO"
"1633","TNNT1",0.535,0.926884550659934,"NO","NO","NO"
"1634","UCN2",0.535,0.926928814649819,"NO","NO","NO"
"1635","NEK5",0.535,0.926973024494152,"NO","NO","NO"
"1636","ANKS1A",0.536,0.92701718295676,"NO","NO","NO"
"1637","TMBIM1",0.536,0.927061287468895,"NO","NO","NO"
"1638","KLHDC8A",0.536,0.927105338129367,"NO","NO","NO"
"1639","SHANK2",0.537,0.927149337682309,"NO","NO","NO"
"1640","SNCAIP",0.537,0.927193283577259,"NO","NO","NO"
"1641","RIMS1",0.537,0.927237175912312,"NO","NO","NO"
"1642","TGFBRAP1",0.537,0.927281014785326,"NO","NO","NO"
"1643","CHORDC1",0.537,0.927324800293917,"NO","NO","NO"
"1644","SPZ1",0.538,0.927368535159014,"NO","NO","NO"
"1645","SEC16B",0.538,0.927412216851022,"NO","NO","NO"
"1646","SLC8A3",0.538,0.927455845466856,"NO","NO","NO"
"1647","UNC13B",0.538,0.927499421103193,"NO","NO","NO"
"1648","ACTN2",0.538,0.927542943856476,"NO","NO","NO"
"1649","OR52M1",0.538,0.927586413822914,"NO","NO","NO"
"1650","CPNE6",0.538,0.927629831098484,"NO","NO","NO"
"1651","RNFT2",0.539,0.92767319837753,"NO","NO","NO"
"1652","PRKACB",0.539,0.927716513153817,"NO","NO","NO"
"1653","DDX27",0.539,0.927759775522632,"NO","NO","NO"
"1654","RFWD3",0.54,0.927802988159204,"NO","NO","NO"
"1655","TMEM132D",0.54,0.927846148575068,"NO","NO","NO"
"1656","CLEC4E",0.54,0.927889256864826,"NO","NO","NO"
"1657","PIP5K1C",0.541,0.927932315684754,"NO","NO","NO"
"1658","DEPDC1B",0.541,0.927975322564006,"NO","NO","NO"
"1659","GAB1",0.542,0.92801828014182,"NO","NO","NO"
"1660","NINJ2",0.542,0.928061185963515,"NO","NO","NO"
"1661","ZNF474",0.542,0.928104040122572,"NO","NO","NO"
"1662","TMEM98",0.542,0.928146842712243,"NO","NO","NO"
"1663","PPFIA3",0.543,0.928189596351362,"NO","NO","NO"
"1664","MYOZ2",0.543,0.928232298603896,"NO","NO","NO"
"1665","AK5",0.543,0.928274949562433,"NO","NO","NO"
"1666","FOXP1",0.543,0.928317549319339,"NO","NO","NO"
"1667","RPAP2",0.543,0.928360097966758,"NO","NO","NO"
"1668","EIF5B",0.543,0.928402595596615,"NO","NO","NO"
"1669","CELSR3",0.544,0.92844504480408,"NO","NO","NO"
"1670","POLE2",0.544,0.928487443174171,"NO","NO","NO"
"1671","NUP214",0.544,0.928529790798157,"NO","NO","NO"
"1672","POU6F2",0.544,0.928572087767091,"NO","NO","NO"
"1673","F11R",0.545,0.928614336656147,"NO","NO","NO"
"1674","GBF1",0.547,0.928656539995269,"NO","NO","NO"
"1675","HNRNPLL",0.547,0.928698692942344,"NO","NO","NO"
"1676","CHD6",0.547,0.928740795587572,"NO","NO","NO"
"1677","ANKRD46",0.549,0.928782852887284,"NO","NO","NO"
"1678","KIAA1217",0.549,0.928824860059105,"NO","NO","NO"
"1679","KLK3",0.549,0.928866817192604,"NO","NO","NO"
"1680","HEG1",0.55,0.928908726786888,"NO","NO","NO"
"1681","DNAJC5G",0.55,0.928950586518478,"NO","NO","NO"
"1682","FMNL2",0.55,0.928992396476309,"NO","NO","NO"
"1683","BTG1",0.551,0.929034159141972,"NO","NO","NO"
"1684","ASAP2",0.551,0.92907587220827,"NO","NO","NO"
"1685","MLLT3",0.552,0.929117538141042,"NO","NO","NO"
"1686","NTSR1",0.552,0.929159154648033,"NO","NO","NO"
"1687","GAS2L3",0.552,0.929200721817139,"NO","NO","NO"
"1688","UNC5CL",0.552,0.929242239736044,"NO","NO","NO"
"1689","STEAP4",0.552,0.929283708492226,"NO","NO","NO"
"1690","FAM120C",0.552,0.929325128172958,"NO","NO","NO"
"1691","EME1",0.553,0.929366501222021,"NO","NO","NO"
"1692","IFT172",0.553,0.929407825366772,"NO","NO","NO"
"1693","SLCO1B3",0.553,0.929449100693867,"NO","NO","NO"
"1694","NSL1",0.554,0.929490329630027,"NO","NO","NO"
"1695","NPFFR2",0.554,0.929531509918475,"NO","NO","NO"
"1696","ARHGAP10",0.554,0.929572641645262,"NO","NO","NO"
"1697","KLRB1",0.554,0.929613724896236,"NO","NO","NO"
"1698","NUDT18",0.555,0.92965476207962,"NO","NO","NO"
"1699","MIS18BP1",0.555,0.929695750955549,"NO","NO","NO"
"1700","CDC20",0.556,0.929736693917026,"NO","NO","NO"
"1701","FRAS1",0.556,0.929777588738631,"NO","NO","NO"
"1702","DUSP7",0.556,0.929818435505217,"NO","NO","NO"
"1703","GALM",0.556,0.929859234301436,"NO","NO","NO"
"1704","STAM2",0.556,0.929899985211745,"NO","NO","NO"
"1705","RALGPS2",0.557,0.929940690609407,"NO","NO","NO"
"1706","VEPH1",0.91,0.929981348976676,"NO","NO","NO"
"1707","CALY",0.558,0.930021961291678,"NO","NO","NO"
